portfolio_id,annualized_return_%,annualized_volatility_%,sharpe_ratio,SPY_weight_%,QQQ_weight_%,TLT_weight_%
2466,11.7244,13.6584,0.6388,37.868,33.5731,28.5588
2467,16.6626,18.6954,0.7308,7.3231,81.0061,11.6708
2468,13.9983,16.1736,0.68,46.0321,39.4675,14.5003
2469,3.5467,11.9548,0.0457,11.738,10.0574,78.2045
2470,11.8475,13.7246,0.6446,12.6641,52.2907,35.0452
2471,9.6204,12.0967,0.5473,65.9634,2.5441,31.4925
2472,10.1811,12.3165,0.583,41.2327,23.1837,35.5836
2473,2.9103,11.9153,-0.0075,20.076,0.787,79.1371
2474,9.64,11.904,0.5578,43.463,18.7876,37.7494
2475,8.3313,11.1346,0.4788,33.3322,19.2919,47.3759
2476,18.0553,20.3409,0.7402,5.8452,89.2638,4.8909
2477,11.6599,13.5374,0.6397,21.362,45.0815,33.5565
2478,13.8754,15.7051,0.6925,21.8065,56.212,21.9815
2479,13.3364,15.3998,0.6712,44.2023,37.3597,18.438
2480,12.4409,14.3151,0.6595,32.7809,40.9258,26.2934
2481,16.0912,18.7778,0.6972,50.8303,46.8413,2.3284
2482,13.6758,15.4842,0.6895,20.3828,56.2017,23.4155
2483,9.9949,12.2993,0.5687,57.9434,10.2334,31.8232
2484,4.0631,12.2686,0.0867,0.2779,20.9478,78.7743
2485,10.1316,12.2768,0.5809,29.8695,31.0801,39.0504
2486,8.6152,11.2258,0.5002,55.1417,5.1132,39.745
2487,11.3284,13.5312,0.6155,57.8121,17.219,24.9689
2488,14.8565,17.7437,0.6682,68.4196,27.8419,3.7385
2489,9.5823,11.919,0.5523,54.1231,10.8417,35.0352
2490,13.1026,15.4083,0.6557,57.8511,26.3595,15.7894
2491,12.8341,15.1195,0.6504,58.2653,24.6749,17.0598
2492,13.9421,15.7168,0.6962,11.7084,63.8011,24.4905
2493,10.1134,12.4176,0.5728,59.134,9.9913,30.8747
2494,10.5874,12.6814,0.5983,45.4477,22.2597,32.2926
2495,14.2034,17.7271,0.632,91.6595,7.794,0.5465
2496,11.6399,13.8884,0.6221,60.1679,17.1385,22.6936
2497,13.997,17.0186,0.6462,78.533,16.1443,5.3227
2498,10.4741,13.0609,0.5723,75.3811,0.2001,24.4189
2499,7.2628,11.1908,0.3809,13.6189,27.9123,58.4687
2500,14.9267,16.7214,0.7133,2.7718,75.3005,21.9276
2501,13.3684,15.5918,0.665,52.5564,31.5316,15.912
2502,13.3036,15.071,0.6837,10.0893,61.6629,28.2478
2503,13.3096,15.536,0.6636,53.0446,30.8775,16.0779
2504,10.833,12.8989,0.6073,45.5081,23.4854,31.0065
2505,10.9776,12.9484,0.6161,29.1299,35.9826,34.8875
2506,4.7732,11.1817,0.1586,17.8813,11.9889,70.1299
2507,7.5916,10.7607,0.4267,37.667,12.3598,49.9732
2508,13.3324,15.1918,0.6801,28.7252,48.4424,22.8324
2509,11.6692,13.5488,0.6399,26.6651,41.3249,32.0099
2510,10.2525,12.5416,0.5783,9.8682,46.0536,44.0782
2511,3.3255,12.1017,0.0269,11.1654,9.3252,79.5093
2512,7.9777,11.0094,0.4521,30.7944,19.2854,49.9201
2513,1.6565,13.6994,-0.0981,2.407,6.9832,90.6098
2514,13.3272,16.6478,0.6203,90.982,3.7524,5.2656
2515,11.1007,13.22,0.6128,52.0155,20.2008,27.7837
2516,11.9593,13.954,0.6421,44.2056,30.2408,25.5536
2517,11.7405,13.8187,0.6325,50.2697,24.7594,24.9708
2518,8.9386,11.5111,0.5159,62.6328,1.4101,35.9571
2519,17.4401,19.6786,0.7338,12.1761,81.5428,6.2811
2520,14.9219,17.9366,0.6647,72.1119,25.5308,2.3573
2521,16.9064,19.0956,0.7283,16.4952,75.6861,7.8187
2522,14.8901,16.7706,0.709,17.3963,64.6194,17.9843
2523,11.5784,13.5067,0.6351,11.269,51.9009,36.8301
2524,15.5257,17.5378,0.7142,21.6356,64.8628,13.5017
2525,16.6418,19.0099,0.7176,30.6856,64.1383,5.1761
2526,8.648,11.2332,0.5028,44.3675,13.0121,42.6204
2527,11.0931,13.102,0.6177,41.7658,27.5146,30.7196
2528,17.5889,19.7572,0.7384,4.1219,88.0899,7.7882
2529,12.2168,14.0698,0.6551,7.6719,57.7807,34.5474
2530,5.5062,10.7421,0.2333,25.8873,10.0333,64.0793
2531,13.6465,16.1485,0.6593,62.876,25.5654,11.5586
2532,10.5375,12.8576,0.5862,1.665,53.4115,44.9234
2533,13.8162,17.5248,0.6172,98.6686,0.7649,0.5665
2534,10.4075,12.7595,0.5806,64.0176,8.0081,27.9743
2535,7.2783,11.1964,0.3821,13.5205,28.0635,58.416
2536,12.6061,14.4565,0.6645,29.8228,43.9014,26.2757
2537,14.2081,15.9728,0.7017,3.55,71.0286,25.4214
2538,6.8656,11.3011,0.3421,8.7704,29.3383,61.8913
2539,10.5115,12.7417,0.5895,7.8764,48.8213,43.3023
2540,14.0073,16.2453,0.6776,49.1093,37.3061,13.5845
2541,5.6674,11.5166,0.2316,4.9805,25.8651,69.1544
2542,5.8832,10.4943,0.2747,33.7435,6.3457,59.9109
2543,11.063,13.0618,0.6173,15.7673,46.0105,38.2223
2544,9.9476,12.1815,0.5703,50.4685,15.3512,34.1803
2545,4.6717,11.0824,0.1508,21.0833,9.1671,69.7496
2546,13.3395,15.1578,0.6821,23.7432,52.0529,24.2039
2547,2.7154,12.6545,-0.0225,7.5409,8.7724,83.6867
2548,12.0989,14.0308,0.6485,38.7591,34.8693,26.3715
2549,11.7306,13.6445,0.6399,9.5041,53.9533,36.5426
2550,6.6656,10.7258,0.3418,27.0378,15.1994,57.7628
2551,13.485,15.6343,0.6706,48.1224,35.3153,16.5624
2552,17.1271,19.7945,0.7137,39.4712,60.3435,0.1853
2553,9.7276,12.0814,0.5569,19.2531,36.6083,44.1386
2554,3.4777,12.0226,0.0397,11.0871,10.1677,78.7451
2555,10.1309,12.42,0.5741,12.9074,43.2448,43.8477
2556,11.2225,13.1885,0.6235,37.3862,31.3249,31.2889
2557,9.6471,12.115,0.5487,13.363,40.4181,46.2189
2558,10.8822,12.9984,0.6064,50.6966,20.0173,29.2861
2559,10.232,12.4863,0.5792,12.9198,43.7587,43.3214
2560,17.1985,19.4073,0.7316,13.6595,79.2298,7.1107
2561,11.9727,13.9172,0.6447,0.9798,61.3198,37.7004
2562,14.4917,16.3257,0.7039,16.4975,63.2054,20.2971
2563,7.6045,10.7023,0.4302,43.5183,8.2285,48.2532
2564,15.5251,17.4175,0.7191,10.1774,73.0801,16.7425
2565,10.3712,12.5341,0.5881,50.0198,17.8625,32.1177
2566,5.7792,11.5325,0.241,4.1734,27.0218,68.8048
2567,14.785,17.38,0.6781,58.509,34.582,6.909
2568,12.229,14.0578,0.6565,13.0801,53.9636,32.9563
2569,13.934,16.5948,0.6589,66.9869,24.102,8.9111
2570,13.5636,15.729,0.6716,48.4705,35.4718,16.0576
2571,15.6735,18.5421,0.6835,61.3265,37.1525,1.521
2572,11.9364,14.2597,0.6267,63.2037,16.493,20.3033
2573,9.8574,12.2225,0.561,60.9656,7.3548,31.6797
2574,15.8445,17.9093,0.7172,21.7033,66.4621,11.8346
2575,8.1201,10.9659,0.4669,40.0843,13.3568,46.5589
2576,14.4592,16.3379,0.7014,21.9427,59.1309,18.9264
2577,7.4594,10.5833,0.4214,52.7494,0.8561,46.3945
2578,14.5605,16.5716,0.6976,31.7755,52.6005,15.6239
2579,13.3807,15.1553,0.685,14.9056,58.606,26.4885
2580,14.6099,17.3847,0.6678,66.3855,28.0265,5.588
2581,8.7185,11.9793,0.4774,0.0283,45.1853,54.7864
2582,7.5901,11.2456,0.4082,14.0293,29.3096,56.6611
2583,6.4662,11.1904,0.3097,11.476,25.3332,63.1907
2584,13.4852,16.1569,0.649,70.1012,19.5487,10.3501
2585,12.7007,14.5008,0.669,20.6072,51.0014,28.3913
2586,14.8781,17.1407,0.693,43.3708,45.9236,10.7056
2587,15.5116,18.5795,0.6734,69.3525,30.5578,0.0897
2588,13.2787,16.1594,0.6361,78.2359,12.6456,9.1186
2589,9.8549,12.248,0.5597,12.7738,41.9146,45.3116
2590,16.9315,19.4716,0.7155,35.9008,61.8943,2.205
2591,10.4613,12.8612,0.5801,66.787,6.2993,26.9137
2592,13.2322,16.0175,0.6388,75.3766,14.4564,10.167
2593,14.5563,17.1248,0.6748,59.234,32.8801,7.8859
2594,10.9745,12.95,0.6158,32.4938,33.5533,33.9529
2595,12.9056,14.6988,0.6739,19.8528,52.6017,27.5456
2596,10.3529,12.7023,0.5789,63.629,8.0043,28.3668
2597,13.658,16.1196,0.6612,61.2142,26.8171,11.9687
2598,12.6529,14.4681,0.6672,5.4771,61.6086,32.9143
2599,14.4983,16.8287,0.6833,49.7438,39.3884,10.8678
2600,8.0481,10.8816,0.4639,56.2306,1.4011,42.3683
2601,17.2668,19.6274,0.7269,22.5136,73.2306,4.2558
2602,7.0298,10.7138,0.3761,30.3815,14.6827,54.9358
2603,6.7735,11.1463,0.3385,13.116,25.7448,61.1392
2604,17.604,19.9982,0.7303,19.9494,76.8129,3.2377
2605,2.6891,12.1735,-0.0255,17.4888,1.5003,81.011
2606,16.2379,18.6009,0.7117,34.9859,58.9661,6.0481
2607,8.0256,10.9385,0.4594,38.1234,14.2749,47.6017
2608,10.4775,12.5523,0.5957,25.904,35.7126,38.3834
2609,15.2435,18.3841,0.666,73.7048,26.0502,0.245
2610,13.8344,15.6064,0.6942,11.8824,63.1193,24.9983
2611,13.8892,16.9074,0.644,79.0827,15.1931,5.7242
2612,15.2476,17.0861,0.7168,6.8245,74.0513,19.1242
2613,10.0033,12.2498,0.5717,20.2573,37.3129,42.4298
2614,3.6363,11.6375,0.0547,17.557,6.346,76.097
2615,15.1487,16.9888,0.7151,8.696,72.1975,19.1065
2616,15.2951,17.6223,0.6977,42.7502,48.5237,8.7261
2617,8.1277,11.4875,0.4464,10.5856,34.5584,54.8559
2618,15.1346,17.1007,0.7096,22.5408,62.1926,15.2666
2619,17.8314,20.2906,0.7309,20.6015,77.5205,1.8779
2620,9.8429,12.1622,0.5626,57.2308,9.9587,32.8105
2621,2.3671,13.2691,-0.0477,0.5057,12.0197,87.4746
2622,13.3178,15.9382,0.6474,69.2141,19.3201,11.4657
2623,3.9994,11.4694,0.0871,17.6074,8.1866,74.206
2624,7.8188,11.073,0.4352,23.8753,23.4279,52.6967
2625,17.1575,19.3816,0.7305,15.3591,77.7984,6.8425
2626,9.1537,11.5625,0.5322,47.3019,13.5203,39.1778
2627,10.801,12.9459,0.6026,52.4834,18.3159,29.2007
2628,8.3993,11.395,0.4738,18.7427,30.1101,51.1472
2629,4.03,11.539,0.0893,15.7458,9.6801,74.574
2630,12.5803,15.114,0.6339,69.6372,15.2052,15.1576
2631,10.5113,12.7218,0.5904,9.3042,47.7957,42.9001
2632,10.3461,12.6505,0.5807,60.8775,9.9433,29.1792
2633,14.2875,16.5148,0.6835,46.4983,40.6277,12.874
2634,7.6064,11.3219,0.4069,11.4884,31.2165,57.2951
2635,9.4158,11.8244,0.5426,57.9365,7.2453,34.8182
2636,10.5704,12.6312,0.5993,24.101,37.4857,38.4133
2637,12.07,13.9872,0.6484,1.9972,61.0929,36.9099
2638,13.7432,16.0184,0.6707,52.6794,33.3804,13.9402
2639,13.6773,16.7695,0.6367,82.5575,11.6054,5.8372
2640,7.845,10.7774,0.4495,49.1167,5.4551,45.4282
2641,12.0465,13.8941,0.6511,26.0354,43.7267,30.2379
2642,9.3009,11.9625,0.5267,11.2169,40.1685,48.6145
2643,16.3263,18.7206,0.7119,35.5905,58.9889,5.4206
2644,14.6682,16.451,0.7093,4.0869,73.0209,22.8923
2645,11.0078,13.131,0.6098,51.924,19.7861,28.2899
2646,12.1076,14.135,0.6443,46.5628,29.3156,24.1216
2647,5.2385,10.7422,0.2084,26.924,7.9062,65.1698
2648,7.2039,11.0673,0.3799,17.507,24.8188,57.6741
2649,6.071,10.905,0.2816,19.8453,17.2868,62.868
2650,13.5779,15.3433,0.6894,10.6679,62.6651,26.667
2651,14.8167,17.0175,0.6944,40.7565,47.4818,11.7618
2652,12.0512,13.895,0.6514,24.8795,44.5802,30.5403
2653,17.5693,19.8915,0.7324,15.9916,79.473,4.5355
2654,7.5344,10.7524,0.4217,36.7008,12.7572,50.542
2655,16.8598,18.8677,0.7346,1.0263,86.5425,12.4311
2656,8.3539,11.0522,0.4844,48.6828,8.3963,42.9209
2657,5.906,11.2592,0.2581,10.3956,23.2132,66.3912
2658,5.1176,10.6163,0.1995,31.3532,4.1038,64.543
2659,10.1019,12.2876,0.578,23.7974,35.2828,40.9198
2660,5.5518,11.1576,0.2287,14.1779,18.6693,67.1528
2661,9.3293,12.0706,0.5244,6.6376,43.6004,49.762
2662,16.5159,19.0487,0.7095,40.1078,56.7281,3.1641
2663,14.4215,16.3699,0.6977,28.453,54.2656,17.2814
2664,6.2691,10.5903,0.3087,30.7041,10.5205,58.7755
2665,12.6537,14.9343,0.6464,58.8513,23.3221,17.8266
2666,4.7654,10.8752,0.1623,25.8579,6.2261,67.916
2667,11.4366,14.0466,0.6006,75.9787,4.745,19.2763
2668,12.1322,14.0967,0.6478,41.7265,32.9124,25.3611
2669,14.6755,16.4528,0.7096,1.067,75.2249,23.7081
2670,14.6425,18.0192,0.6461,84.8865,14.9223,0.1912
2671,8.4657,11.1718,0.4892,36.4897,17.7217,45.7887
2672,13.2939,15.0643,0.6833,12.9869,59.5337,27.4794
2673,7.2092,11.3806,0.3699,7.43,32.0756,60.4944
2674,14.4655,16.4583,0.6966,31.3601,52.4077,16.2321
2675,11.4424,14.0025,0.6029,74.0798,6.1376,19.7826
2676,6.9449,11.1758,0.353,12.6869,26.9384,60.3747
2677,10.0131,12.1918,0.5752,43.6356,20.592,35.7724
2678,16.6398,18.6911,0.7297,9.4611,79.3543,11.1846
2679,15.5903,17.5764,0.7163,18.7228,67.2865,13.9906
2680,11.8558,13.8014,0.6417,39.6888,32.9458,27.3654
2681,11.3875,13.4632,0.623,49.6889,23.3519,26.9592
2682,16.0996,18.198,0.7198,20.9263,68.3375,10.7362
2683,16.9731,19.2796,0.7248,23.1637,71.2466,5.5897
2684,16.2015,18.8373,0.7008,47.7329,49.633,2.6341
2685,11.881,13.8904,0.6394,45.3433,29.0197,25.637
2686,5.7286,10.5151,0.2595,32.974,6.0988,60.9272
2687,12.8541,15.7311,0.6264,80.231,9.0201,10.7489
2688,11.8546,13.7972,0.6418,39.3722,33.167,27.4608
2689,3.11,12.7292,0.0086,1.3763,15.2346,83.3892
2690,7.8889,10.8214,0.4518,44.5946,8.9263,46.4791
2691,2.8282,12.8455,-0.0134,2.525,12.9541,84.5209
2692,12.2832,14.2035,0.6536,37.6964,36.5843,25.7193
2693,6.7493,10.4767,0.3579,39.5002,6.6914,53.8084
2694,6.9827,10.4413,0.3814,46.7959,2.6638,50.5403
2695,8.1449,11.1743,0.4604,24.9055,24.3741,50.7205
2696,2.0178,12.9182,-0.076,11.8122,2.103,86.0848
2697,11.7399,13.8388,0.6316,51.619,23.7886,24.5925
2698,17.7256,20.2277,0.728,24.3763,74.2654,1.3583
2699,5.3727,11.6185,0.2042,4.0542,25.0062,70.9395
2700,10.3583,12.4735,0.5899,43.6772,22.3457,33.9772
2701,12.1675,14.0647,0.6518,35.1713,37.7976,27.0311
2702,13.4686,16.473,0.6355,81.0722,11.5923,7.3355
2703,11.4769,13.4818,0.6288,44.1159,27.8121,28.0721
2704,15.7691,17.8878,0.7138,26.3317,62.7516,10.9167
2705,12.6679,14.4757,0.6679,6.8757,60.6831,32.4412
2706,15.3766,18.0282,0.6865,55.8692,39.5332,4.5976
2707,6.0444,10.9496,0.278,18.5477,18.0802,63.3721
2708,12.204,14.0387,0.6556,24.9529,45.317,29.7301
2709,1.2774,13.8438,-0.1244,5.3681,2.9,91.7319
2710,13.0297,16.1371,0.6215,86.4085,5.4958,8.0957
2711,8.9965,11.4631,0.5231,39.2702,18.4699,42.2599
2712,2.8594,12.3981,-0.0113,10.7498,7.2145,82.0357
2713,16.2839,18.308,0.7256,12.4699,75.3565,12.1736
2714,0.3863,14.9016,-0.1754,0.4549,1.8198,97.7253
2715,10.4718,12.8842,0.5799,67.4607,5.87,26.6693
2716,6.8476,10.9152,0.3525,20.8944,20.5474,58.5582
2717,10.9174,12.9104,0.6133,22.4901,40.4349,37.075
2718,9.6346,11.9306,0.5561,50.298,13.856,35.846
2719,6.5062,11.6249,0.3016,0.2106,33.6216,66.1678
2720,13.8597,15.7138,0.6911,24.7434,54.0238,21.2327
2721,4.8794,11.2448,0.1671,15.6219,14.1584,70.2197
2722,1.0491,14.1428,-0.1379,3.4485,3.0974,93.4541
2723,9.2964,11.7127,0.5376,28.9917,27.3935,43.6149
2724,13.9797,16.1994,0.6778,48.4132,37.6631,13.9236
2725,7.3667,10.7872,0.4048,31.1405,15.8795,52.9801
2726,11.0722,13.0526,0.6184,37.151,30.7169,32.1321
2727,8.4995,11.8341,0.4647,2.4445,42.3204,55.2351
2728,4.7408,10.9035,0.1597,25.2582,6.5294,68.2125
2729,15.1605,17.2325,0.7057,29.971,56.9958,13.0332
2730,15.8608,18.111,0.7101,33.1378,58.3429,8.5193
2731,17.3613,19.5779,0.7335,11.7806,81.4191,6.8003
2732,10.342,12.5079,0.587,49.9227,17.7811,32.2962
2733,4.6122,11.6431,0.1385,8.4471,17.9248,73.6282
2734,14.4634,16.2559,0.7052,10.0478,67.686,22.2662
2735,8.9976,11.5261,0.5204,59.88,3.6902,36.4298
2736,13.0902,14.8717,0.6785,5.5098,63.8454,30.6448
2737,0.4868,14.7173,-0.1708,2.0759,1.1762,96.7479
2738,2.1628,13.0548,-0.0641,7.1831,6.1737,86.6432
2739,12.0488,13.8931,0.6513,14.5243,51.9963,33.4795
2740,14.624,16.7504,0.694,38.3868,48.1858,13.4274
2741,5.7541,10.4787,0.2628,34.3209,5.2641,60.415
2742,13.5461,15.3161,0.6886,2.05,68.6835,29.2665
2743,15.5748,17.7357,0.709,31.1214,58.3115,10.5671
2744,10.485,12.5518,0.5963,37.5971,27.3623,35.0406
2745,3.1987,11.8482,0.0168,17.9462,3.8052,78.2486
2746,8.0549,11.0074,0.4592,33.2675,17.91,48.8225
2747,18.3202,20.6793,0.7408,6.9328,89.8525,3.2147
2748,10.1105,12.42,0.5725,11.9519,43.8251,44.223
2749,5.8099,10.5251,0.267,32.566,6.8113,60.6227
2750,13.9633,15.7829,0.6946,19.7762,58.1226,22.1012
2751,1.7372,13.7154,-0.0921,0.9724,8.4296,90.598
2752,8.1835,11.4381,0.4532,13.2143,32.9609,53.8248
2753,13.4304,15.3336,0.6802,32.3407,46.3551,21.3042
2754,8.7368,11.3178,0.5069,57.022,4.3927,38.5853
2755,16.5402,18.8637,0.7178,29.4761,64.481,6.0429
2756,9.3598,11.8013,0.5389,23.9223,31.3581,44.7196
2757,14.5166,17.153,0.6714,62.0939,30.6233,7.2828
2758,3.3478,12.195,0.0285,9.0265,10.9749,79.9986
2759,14.489,16.2634,0.7064,4.1574,72.0445,23.7981
2760,16.0404,18.0545,0.7223,15.1064,72.2069,12.6868
2761,11.1028,13.1919,0.6142,49.7114,21.8646,28.4241
2762,16.0704,18.9015,0.6915,56.5236,42.6491,0.8273
2763,14.4587,16.5171,0.6937,35.7801,49.2014,15.0185
2764,8.7504,11.3297,0.5076,36.3989,19.2581,44.343
2765,17.4081,19.5019,0.7388,0.1855,89.9793,9.8353
2766,12.9306,14.8666,0.668,37.5664,40.0232,22.4103
2767,16.6458,19.3988,0.7034,48.0806,51.6798,0.2396
2768,4.0663,11.0809,0.0962,26.2635,2.3221,71.4144
2769,12.0701,14.0165,0.6471,40.1137,33.7488,26.1375
2770,16.6186,18.8648,0.7219,24.059,68.7726,7.1684
2771,16.3755,18.4549,0.7248,15.8039,73.438,10.758
2772,10.0289,12.2631,0.5732,20.6743,37.1458,42.1799
2773,7.3601,10.6684,0.4087,38.3324,10.6857,50.9819
2774,12.3026,15.0237,0.6192,77.4524,8.1631,14.3844
2775,15.2937,17.328,0.7095,25.97,60.5544,13.4756
2776,7.7235,11.4203,0.4136,9.0635,33.5617,57.3749
2777,9.4025,11.7385,0.5454,36.272,22.7191,41.0089
2778,13.8829,17.2647,0.6304,89.6733,7.5627,2.764
2779,11.3365,14.0614,0.5929,80.2881,1.1361,18.5758
2780,14.8829,18.111,0.6561,78.9637,20.4137,0.6226
2781,12.7094,15.5397,0.6248,79.3938,8.8729,11.7333
2782,5.2442,11.151,0.2013,15.7597,15.9447,68.2955
2783,3.1589,12.6712,0.0125,1.908,15.1058,82.9862
2784,17.604,19.7935,0.7378,5.7151,87.0248,7.2601
2785,14.9629,17.0286,0.7025,31.5585,54.8358,13.6057
2786,13.3202,15.1049,0.6832,17.866,56.1693,25.9647
2787,15.9171,18.8133,0.6866,60.2179,39.2066,0.5755
2788,13.0331,14.8905,0.6738,29.8377,46.0975,24.0649
2789,16.801,19.3343,0.7138,37.0426,60.4006,2.5567
2790,10.8683,13.0953,0.6008,58.4168,14.4071,27.1761
2791,9.6701,12.0309,0.5544,58.199,8.3714,33.4295
2792,17.5856,19.9233,0.7321,16.751,79.0124,4.2366
2793,12.7639,14.5869,0.6694,25.8134,47.5929,26.5936
2794,6.8885,10.5698,0.3679,36.0259,9.9034,54.0706
2795,13.4512,15.2169,0.6868,5.8856,65.4415,28.6729
2796,14.7201,17.7078,0.6619,72.6946,24.0698,3.2356
2797,15.2914,18.0492,0.681,60.5431,35.7398,3.7171
2798,14.9774,17.064,0.7019,32.7401,54.0632,13.1967
2799,0.2445,14.9944,-0.1838,1.1328,0.6007,98.2666
2800,9.7446,12.1807,0.5537,64.6177,4.1518,31.2305
2801,4.4377,10.8133,0.133,30.0411,1.5317,68.4272
2802,9.0855,11.549,0.5269,33.4166,23.1293,43.4542
2803,10.8137,12.8131,0.6098,31.983,33.089,34.9281
2804,3.0997,12.0059,0.0083,15.7919,4.8391,79.369
2805,7.012,10.4308,0.3846,48.9138,1.2961,49.7901
2806,11.66,14.5074,0.5969,83.6822,0.3732,15.9446
2807,5.649,11.1175,0.2383,14.8504,18.6894,66.4602
2808,3.4014,12.3017,0.0326,6.3113,13.1998,80.4889
2809,14.0052,17.1617,0.6413,82.5451,13.3087,4.1462
2810,10.6432,12.7092,0.6014,20.0648,40.7577,39.1775
2811,15.1069,16.9433,0.7146,8.7434,71.9477,19.3088
2812,15.1959,17.0599,0.7149,11.4393,70.4735,18.0872
2813,7.8437,10.8486,0.4465,38.9428,12.7472,48.31
2814,1.9639,12.8618,-0.0806,13.6842,0.4816,85.8342
2815,11.3981,13.333,0.6299,15.4692,47.9557,36.5752
2816,1.896,13.4341,-0.0822,3.8368,7.1953,88.9679
2817,13.622,16.4634,0.6452,75.0618,16.6967,8.2415
2818,8.64,11.5085,0.4901,18.2387,31.7153,50.0461
2819,14.5178,16.6469,0.6919,39.4551,46.8705,13.6744
2820,15.4715,17.3226,0.72,5.0772,76.4616,18.4612
2821,13.2921,15.7593,0.6531,63.5878,23.2234,13.1888
2822,14.0429,16.1524,0.6837,42.1547,42.4798,15.3656
2823,11.5396,13.445,0.6352,16.7379,47.777,35.4851
2824,5.1336,11.6821,0.1826,4.0084,23.8038,72.1879
2825,8.0217,10.8741,0.4618,47.1335,7.791,45.0756
2826,13.9211,15.7508,0.6934,21.4358,56.7141,21.8502
2827,5.5711,10.4239,0.2466,36.5651,2.7082,60.7267
2828,17.8894,20.1123,0.7403,3.5985,90.0184,6.3832
2829,10.1965,12.6619,0.5684,69.1505,3.2348,27.6146
2830,4.7202,11.0168,0.1561,22.4088,8.4668,69.1244
2831,14.1311,16.1176,0.6906,33.7799,48.9435,17.2765
2832,13.3924,15.8707,0.6548,63.4592,23.834,12.7069
2833,15.3798,17.6701,0.7006,40.1374,50.8358,9.0268
2834,9.1614,11.6032,0.531,54.707,8.2475,37.0455
2835,6.0037,10.9402,0.2746,18.8707,17.638,63.4913
2836,2.6141,12.2437,-0.0315,17.0297,1.4417,81.5286
2837,10.3195,12.5354,0.5839,54.3075,14.5189,31.1735
2838,16.5786,18.7579,0.7239,20.298,71.2636,8.4384
2839,4.1658,11.4571,0.1018,16.3218,9.9687,73.7095
2840,17.3437,19.7247,0.7272,22.6794,73.5091,3.8114
2841,13.0922,14.8815,0.6782,19.2119,54.0258,26.7623
2842,13.3087,15.1908,0.6786,31.1191,46.6024,22.2784
2843,10.1618,12.437,0.5758,57.4493,11.4501,31.1005
2844,16.0395,17.9753,0.7254,7.234,77.8497,14.9163
2845,16.1402,18.2294,0.7208,19.733,69.4037,10.8633
2846,12.2141,14.7393,0.6251,70.7305,12.5283,16.7412
2847,11.8591,14.581,0.6076,78.9576,4.7918,16.2507
2848,11.4452,13.357,0.6323,19.0486,45.6312,35.3203
2849,9.9641,12.1679,0.5723,27.2314,32.1071,40.6616
2850,14.4653,17.1691,0.6678,64.9202,28.3304,6.7494
2851,8.0277,11.4138,0.4405,12.1983,32.8845,54.9171
2852,11.438,13.4787,0.626,47.101,25.4693,27.4297
2853,7.8229,11.0518,0.4364,25.0014,22.6412,52.3573
2854,6.5252,11.0316,0.3196,16.1449,22.2884,61.5667
2855,11.0566,13.7406,0.5863,79.2151,0.4597,20.3252
2856,17.3552,19.7095,0.7283,20.9618,74.801,4.2372
2857,8.4024,11.0868,0.4873,45.2635,11.1,43.6365
2858,17.4331,19.63,0.7353,9.1404,83.6844,7.1751
2859,16.8464,19.0695,0.7261,19.6239,73.1316,7.2446
2860,6.8686,11.3425,0.3411,7.6053,30.1897,62.205
2861,16.6227,19.2301,0.7084,42.282,55.7204,1.9976
2862,15.4703,18.1744,0.6861,57.0688,39.1568,3.7744
2863,16.1431,18.8373,0.6977,50.6459,47.2414,2.1127
2864,10.6108,12.9633,0.5871,64.7776,8.5133,26.7091
2865,16.3838,18.8658,0.7094,39.1823,56.7096,4.1081
2866,14.7273,17.472,0.6712,64.4686,30.0086,5.5228
2867,10.9351,13.0034,0.6102,11.0959,48.7004,40.2037
2868,7.8902,10.9567,0.4463,31.9494,18.0045,50.0461
2869,4.8414,11.7087,0.1573,5.3438,21.3355,73.3207
2870,12.7449,15.3506,0.6348,71.5749,14.6654,13.7597
2871,14.1473,15.9164,0.7004,7.5217,67.8651,24.6132
2872,9.6076,11.9251,0.5541,52.4574,12.1675,35.3751
2873,14.7346,16.5501,0.709,10.7478,68.5855,20.6667
2874,16.9112,19.6223,0.7089,43.6568,56.2249,0.1183
2875,8.3886,11.308,0.4765,23.1274,26.909,49.9636
2876,8.8529,11.601,0.5045,18.6469,32.5229,48.8302
2877,15.0786,17.0618,0.7079,24.5366,60.4714,14.992
2878,16.4453,18.4292,0.7296,5.8683,80.927,13.2048
2879,14.4379,17.8003,0.6426,85.7979,13.2112,0.9909
2880,15.946,17.9742,0.7203,17.5798,69.9445,12.4757
2881,3.0028,12.3671,0.0002,9.6088,8.7744,81.6168
2882,15.1124,17.9155,0.6761,63.591,32.6282,3.7808
2883,16.9682,19.4426,0.7184,32.3147,64.6563,3.029
2884,6.5325,11.2565,0.3138,9.6578,26.9801,63.3621
2885,13.4205,15.8706,0.6566,62.1773,24.899,12.9237
2886,16.0834,18.9404,0.6908,57.3514,42.1223,0.5263
2887,13.5952,15.4259,0.6868,23.9494,53.2262,22.8244
2888,15.7788,18.0359,0.7085,34.389,57.0214,8.5895
2889,12.3116,14.3013,0.6511,43.5276,32.5474,23.925
2890,13.2154,15.8904,0.6429,71.7076,17.002,11.2903
2891,15.4717,18.4688,0.6753,67.3559,31.7843,0.8598
2892,14.6834,17.475,0.6686,66.4361,28.37,5.1938
2893,13.6163,16.585,0.6401,79.1506,13.734,7.1154
2894,4.733,10.9408,0.1584,24.3135,7.1667,68.5198
